Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
478	murugan anand	Nov 30, 2015	Yes	my thought about this	infocus m260 8GB is better than other. because the charge level is normal and its RAM is 1GB it is 75 percentage sufficient.
479	ssharma20775	Nov 30, 2015	Yes	Awsome mobile	Since i have used it for one month i am giving my review for this mobile. In simple words it is awsome and perfectly fit for the backbanchers. It combined all the features of a mid range mobile 1gb ram with quad core processor. Its front camera pictures are nice but the back camera doesn't give a better output. It doesn't hang in the daily uses. Its signal strength is very good. The one problem is that i doesn't get any earphones with the packing. And it's very tough to find out a back cover or flip cover for this mobile in the market. And taking the price and performance in my mind i give it 5 star and recommend it.
480	Dheeru	Nov 30, 2015	Yes	Good but improvement required..	Product is up to the mark,good product in low cost but some time technical problems arises I.e. touch not properly work some times,hang...
481	Surrrrruuu supppppeeeeerrrrrr.........	Nov 27, 2015	Yes	Real super star	Good , super, awesome, excellent, mind blowing, perfect, beautiful, colourful, useful, budget ka baap
482	Vijay patel	Nov 27, 2015	Yes	Broad  heavy phone	Average phone not lite piece full heavy weight also not any company lounch of any model in this range rare service center
483	RAMARAJU	Nov 27, 2015	Yes	NOT GOOD AS MENTIONED FOR SPECIFICATIONS	THIS PHONE IS LOOKING LIKE KARBON AND CELLKON MOBILE, NO EAR PHONES AS MENTIONED IN THE ACCESSORIES.IT IS GREATLY USEFUL TO KIDS JUST FOR FUN
484	Panta	Nov 27, 2015	Yes	Reasonable specs with perfect pricing	Nice mobile .................................................................................................................................................................................................................................................................
485	aritra.msc	Nov 27, 2015	Yes	Infocus M260 8GB	Just Unbeatable at this price point. Nothing else........................................................................................................................................................llll
486	Sandeep	Nov 27, 2015	Yes	Phone touch is not satisfactory, rest are good.	Not satisfactory touch of phone.....heavy weight..clearity is VGA type. Rest feature are good.................. Re think before purchase.
487	surubha	Nov 27, 2015	Yes	nice	Very nice and Lowe price this products im so happy thank for snapdelsnapdeal
488	raman	Nov 27, 2015	Yes	nice product	perfect matches my lilkes great product well done snapdeal
489	jagadi	Nov 27, 2015	Yes	In focus M260 8GB	Good mobile for best features and best price.it is only from snapdeal.good coustmer service from snapdeal.
490	PMM	Nov 27, 2015	Yes	Murali	I read the specification of the product before order....i like all the features in this model...then it is SD come in to picture.... from the moment i ordered the product it was amazing experience. In terms of delivery and tracking details updation. Great
491	Martin	Nov 25, 2015	Yes	this phone s are very remakeble.	happy for order to all this phone.softwere are very eco fendlly
492	Victaa	Nov 25, 2015	Yes	Good	Good mobile at low cost.. Batry life good
493	nagnagendra	Nov 25, 2015	Yes	exlent	This phone is best in low price ,exlent Working and display super,
494	KVB	Nov 25, 2015	Yes	GOOD BUDGET MOBILE	A VERY GOOD MOBILE WITHIN YOUR BUDGET. BEST FEATURES AVAILABLE IN THIS PRICE RANGE...
495	H.S	Nov 25, 2015	Yes	Infocus M260 moble 8GB	I fully satisfy Infocus M260 moble . I think it is a good mobile for low price.
496	P J	Nov 25, 2015	Yes	not bad	Equal features compared to a smart phone with lower Price
497	rarjuflex	Nov 25, 2015	Yes	Awesome product	Need some requirements like flipcovers and screen guards, back cover.
498	faiz akram	Nov 25, 2015	Yes	infocus m260 is nice mobile	very very nice mob with all latest feature. android lolypop and 5mp back cmra 2mp front camera .1gb ram 8 gb interanal nice mobile dont think go for it..
499	Shakti	Nov 25, 2015	Yes	Very good Product.....Worth of Money	It's very good product. You just only need to inprove packaging of product.
500	Nandhakumar	Nov 25, 2015	Yes	M260 is a nice phone. no headphone provided	good product but no headphone provided.  with decent photo quality
501	masty	Nov 23, 2015	Yes	awesome	Awesome delivery and product are also good
502	Babubhai..Parmar	Nov 23, 2015	Yes	Infocus M260 8 GB	I have already purchased Infocus M2 mobile in month of April - 2015, which  has been in very good in operation... No  any difficulty faced by me..I'm very  happy to say that Just 10 days before I had Once more Infocuse M260 8GB purchased from Snapdeal Online purchase which one also in  very good condition...I give excellent...
503	Subbu Darlin	Nov 23, 2015	Yes	Very good phone at this price.	The phone is loaded with features and is very good in this price segment.
504	nag	Nov 23, 2015	Yes	Infocus M260 8GB	perfect perfect...superb battery backup excellent touch nothing wrong in it thanks snapdeal
505	chandu	Nov 23, 2015	Yes	it is very good item	chief & best mobile camera clarity super , simly super mobile
506	Raju	Nov 23, 2015	Yes	good	No issues found in mobile. Good working nice display ,icons battery back up also good
507	Venkat Jakka	Nov 23, 2015	Yes	Value for money	It is a good product at this cost. Performance wise, it is enough to meet the current requirements. I tried to  play some games like temple run-2, subway surfers, and some other racing games and  it is working with out any lag.battery wise also descent.
508	murthy	Nov 23, 2015	Yes	Best mobile	Best mobile under 5000 everything is perfect no issues
509	Ajay	Nov 23, 2015	Yes	Good mobile	Good mobile in this price  Camera is ok At this price it is best
510	KAVISH	Nov 23, 2015	Yes	superb fone	Best buy ...ll buy another for my uncle..
511	Raj	Nov 22, 2015	Yes	Infocus M260	It is the best mobile in lowest possible price
512	Dheeraj	Nov 22, 2015	Yes	Excellent Mobile in this price.	I ordered the Mobile after Comparing it with several Mobiles . it is best in its range. there is little shortcoming that No headphone is provided in Box.
513	Dattatray	Nov 22, 2015	Yes	snapdeal in budget online store	For common people of India is right choice Snapdeal mean CHEAP and BEST DEAL
514	SRK	Nov 22, 2015	Yes	Good	thank you sanpdeal.com your prodect is good quality
515	Vijayakumar Parakali	Nov 22, 2015	Yes	For small budget with better features go for it	I received it on 16th Nov 15. Ordered on 12th... delivery is as per their deadline. And I am feeling its operation good... keypad I am having an issue to type properly... battery life is good.looking is nice..sometime while zooming it struck... overall it is good for low budget handsets..one can have it...
516	navii	Nov 22, 2015	Yes	Nice phone in this price	yeah..!its a the perfect smartphone in this price range.if you are looking for a smartphone in this price range you can go for it. the two colour combination looks very cool.This phone comes with 5mp rearcam and 2mp frontcam.rear cam does good job in good lightning conditions.the led flash isn't much good. front cam is also not bad.i think you shouldn't expect a frontcam like of a iphone  in this pricerange. the main thing i like is this phone does not heat up much.and no other issues like hanging till now. batterybackup is also decent. there is no problem with sound during calls.but in mp3 player the sound is not so good.but its not a problem when we use headsets. overall its a good phone for this price.
517	prem kumar	Nov 22, 2015	Yes	nice product in budget	Nice product within the budget very comfortable to the first time touch phone users,battery is good but camera quality is not up to mark.
518	chabbiraghu	Nov 22, 2015	Yes	extremely Good	a better options android phone in its range. Its a good time to buy an android phone  just recommend that if not have smart phone must buy this one happily
519	sandy	Nov 22, 2015	Yes	Good piece	Hi Im sandeep Im using this Mobile last one week onwards  Up to now no issue but I find little bit heating backside of mobile while when Im browsing net rest of this mobile is cool in this cost I suggest to any one to buy
520	GSKumar	Nov 22, 2015	Yes	infocus m260	Phone good no headset included box, Average battery in this price range Good mobile
521	ramgopal.rp	Nov 22, 2015	Yes	amazing product and delivery	within 2 days the product have been delivered and phone is too good nd snapdragon remains ultimate with its service.
522	Arunangsu	Nov 22, 2015	Yes	Very good phone within your budget	Infocus M260 is a very good phone within your budget in every aspect. But accessories should be more available.
523	Avi	Nov 22, 2015	Yes	Infocus budget friendly	If your budget is tight then its right choice for yoi
524	Rahul	Nov 22, 2015	Yes	Nice One	Good product on this price. Good look than infocus m2 .
