Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
970	Yogs	Feb 05, 2015	Yes	iPhone is iPhone ya	If you don't have an iPhone, well, you don't have an iPhone. That's all you can say about any of the iPhone ;)
971	The sexiest phone	Jan 30, 2015	Yes	Perfect	Working perfect..
972	Ashish	Jan 30, 2015	Yes	Superfast delivery	awesome cell n service provided by snapdeal... Cell cost is less than other online portal..,
973	Himmy	Jan 30, 2015	Yes	Awsome	The phone is just awsome after using this phone for a week I am in love with this phone...  I specially want to praise Snapdeal for their prompt delivery.... Best online shopping experience
974	VarunT	Jan 30, 2015	Yes	Cannot connect to 2g network in airtel	Can not choose 2g in Airtel sim
975	charlie	Jan 30, 2015	Yes	snap deal is best	snapdeal service is very fast and safe . my iphone 5s is good working .
976	Sunil`	Jan 30, 2015	Yes	Awsom Service	I has to gift this phone to my sister and i order the same and i got it in 3 days
977	Techie	Jan 30, 2015	Yes	Good quality product	Great quality, good finishing, Simple interface, hd display, Awesome camera with HDR.  good fingerprint sensor and health app, size 4 inches- easy to hold in hands, but not so happy with battery life.  Also song free downloading is a problem. But overall a good product in terms of quality and size.
978	ANKU	Jan 30, 2015	Yes	iphone 5s Gold	It was delivered in 2 days flat time.  The mobile is working great !! Thanks for the fast delivery
979	srikar	Jan 30, 2015	No	Apple iPhone 5S 16 GB	the new Apple iPhone 5S 16 GB defines progress in many ways. Equipped with a 64-bit architecture chip, a fingerprint identity sensor, a camera that takes your photography skills to the next level and an operating system built specially for 64 bit architecture, Apple iPhone 5S is nothing short of a wonder. You call it a wonder; Apple calls it forward thinking! Place Elegance in your Hands Precision is the word when we think about the design of iPhone 5S. It has classy aluminium housing, the sleek metal and glass work, sapphire crystal in the Home button and more sapphire crystal protecting the iSight camera, which makes it look and feel incredibly thin and lightweight. The stylish silver colour adds panache to the overall design. The iPhone 5S Case while saving the stunning body of your iPhone also complements its looks. It is made from premium, hand-selected leather and since this case is precision-crafted for iPhone 5S, your phone looks slim even with the case on. Quick and Secure With Touch ID, getting access to your iPhone has become faster and easier. All you need to do with this new fingerprint identity sensor is put your finger on the Home button and the iPhone gets unlocked. Moreover, your fingerprint can also approve purchases from iTunes Store and the App Store. Further, Touch ID is 360-degree readable, which means no matter what its orientation, your iPhone reads your fingerprint. It also lets you enrol multiple fingerprints. Great Performance with A7 Chip, iOS 7 and M7 Coprocessor The new A7 chip gives 2x faster CPU and graphics performance as compared to the A6 chip. This chip makes the iPhone 5S the first 64-bit smartphone in the world. Enjoy detailed graphics and complex visual effects that were earlier only possible on Mac computers, PCs and gaming consoles, thanks to OpenGL ES version 3.0. The new M7 coprocessor helps reduce the stress on the A7 chip. Your fitness apps that track physical activity can access motion data from the M7 coprocessor without engaging the A7 chip frequently. M7 can sense when you walk, run or drive. Also, if your phone has not moved for a while, the coprocessor reduces network pinging to help save battery. We all know how iOS 7 has made using iPhone easier and much more fun. But do you know which phone was iOS 7 initially designed for? You guessed it. It was designed with iPhone 5S in mind. It was made keeping in mind the 64-bit A7 chip, the Touch ID fingerprint identity sensor and the new iSight camera. Furthermore, iOS 7 boasts of new features like smarter multitasking, AirDrop and Control Centre. Enjoy ultra-fast wireless as iPhone 5S now supports more networks than ever before. So, download and uploads become faster. Also, iPhone keeps increasing the number of carriers it supports worldwide, helping you take advantage of fast networks in more places. Capture Memories in Style Take amazing photos anytime, anywhere with the powerful iSight camera. The new iSight has a 15 per cent larger sensor, bigger pixels and an aperture of ƒ/2.2. The continuous burst mode lets you capture several shots by snapping 10 photos per second. Further, the real-time analysis advises individual shots or a sequence of photos that you might like best. Auto image stabilisation makes moving objects look less shaky. Other features include slow-motion video, live video zoom, square photos, Panorama photos and photo filters. The new FaceTime HD camera offers larger pixels and an improved backside illumination sensor that gives it increased sensitivity in low light. Hip and App-ening iPhone 5S comes equipped with apps to make your life much easier. It has an app for everything that you have on your agenda. The various apps let you reply to a call with a text message, view all your schedules at a glance, read your mail and much more. Other than the built-in apps, iPhone gives you the choice of several other amazing apps on the App Store. Get iPhoto, iMovie, Pages, Keynotes and Numbers apps free from the App Store.
980	lakshay	Jan 30, 2015	Yes	would love tobuy it againpackgng nt good	product packaging not very satisfactory ..anywaz thanks allot :))
981	Saurabh	Jan 23, 2015	Yes	great phone at best price	100% Original and the best price among the all E-Commerce Site but improve the delivery speed of orders.
982	jignesh	Jan 23, 2015	Yes	Fantastic experience	To purchace products on snapdeal is safe  and the service of snapdeal is very good. The product delivery is very fast.
983	Sanju	Jan 23, 2015	Yes	iPhone... worth it	iPhone... there are so many phones available in the market. you can buy any one of them, but you will never feel satisfied enough. on the other hand there is iPhone, once you have it you won't even look for others... this is the most simplest I can sum up rather than all perplexed specification.  Kudos to Snapdeal... good service, no complains.
984	Isaac	Jan 23, 2015	Yes	Fantastic Phone	As usual iphone lives up to its name. They cant go wrong.
985	Vicky	Jan 23, 2015	Yes	Great Buy	iPhone 5s is an incredible phone but needs care and maintenance.
986	Dnsh	Jan 23, 2015	Yes	I would buy this product again	I got my iPhone on expected delivery date. awesome phone good looking, excellent battery backup. never hang till date and good processing speed. very good graphics
987	Mohit chaudhary	Jan 23, 2015	Yes	Great feature i love i phone 5s	Every one use iphone  becoz it is great .its desgine is great ,sleek,smooth
988	Shiv	Jan 23, 2015	Yes	Pahle Istmal Karo,Phir Biswas Karo	The experience had been very good with Sanpdeal.They had refunded our money for material which was not received in the empty box.They have a very ethical way of doing business for the user point of view.
989	Ram	Jan 23, 2015	Yes	Best phone from best online service	iPhone 5s is amazing phone I ever used it's a complete package. Snapdeal is a best online shopping service I think with perfect and fast delivery timing, and product quality, originality and packaging all are perfect. Lucky to have this phone and service like snapdeal.
990	Vinayak	Jan 23, 2015	Yes	The grand phone	The brand says all and the delivery was very fast and was in a very good condition
991	ben geo	Jan 20, 2015	No	Great Phone with Awesome Built Quality	From a distance, the iPhone 5S looks almost like a replica of the iPhone 5. This is both a good, as well as a bad thing, depending on what you're seeking. If you're happy with the compact form factor of the iPhone 5, then you have a reason to cheer since most high-end flagships come with big screens and often sacrifice ergonomics and usability. However, if you're someone looking for a big display, you're in for repeated disappointment. I feel the display is still the best in its class offering excellent brightness, wide viewing angles, and under-sun legibility. Images and text look crisp and sharp, and if you're happy with the screen size, you don't really have much to complain about.  The Home button, which is the only key on the front, is located just below the display, but sports a silver ring around it. It's one of the few visible changes that you'd see in the iPhone 5S. Its purpose is much more than being a cosmetic enhancement. It is part of the Touch ID fingerprint sensor which is integrated with the Home button and offers an alternative way of securing the phone.  The iPhone 5S is the first widely available smartphone to be powered by a chip that features 64-bit architecture. Apple also claims that its A7 chip delivers CPU and graphics performance up to two times faster than its predecessor. the speed bump is not related to the processor being 64-bit. Though it lays the foundation of the future; the 64-bit architecture will help in better memory management and will work in tandem with apps optimized for it as they're made available. It also supports OpenGL ES 3.0 standard for enhanced graphics performance especially while playing 3D games.  The phone charges really quick, so if you do carry a charger, you can re-energize your iPhone in a jiffy. While Apple already offers a 4 digit passcode lock to protect the iPhone, the Touch ID offers a simple, yet effective way to authenticate the phone for unlocking it, or while purchasing content from the App Store and iTunes Store.  It's worth pointing out that you'll still need to set-up a pass code and verify at at certain times, in addition to verifying the biometric fingerprint.  Up to five impressions of fingers (including thumbs) can be added. This means that you can also add finger impressions of different individuals, in case more than one person uses the phone.  The camera on the iPhone 5S offers a 15% larger sensor, bigger pixels and an f/2.2 aperture to allow more light to come in. The improved optics result in much better low-light pictures compared to the ones shot with an iPhone 5. The level of noise and distortion while capturing lit objects in low-light conditions, is much lower in pictures taken with the iPhone 5S. We also found colour reproduction to be more accurate, and white balance to be in perfect harmony, thanks to the new image signal processor, part of the phone's A7 chip.  Having said that, even if you're not an iOS user but want to invest in a device that will last you more than an year (even two years), receive regular software updates, deliver a consistent camera and stable software experience, and offer a premium yet solid look and feel, then we'd recommend the iPhone 5S.  Other Great Features  1. Slow Motion Camera works Great 2. Hyperlaps video 3. Facetime and iMessage that are free to use. 4. One year india warranty and genuine 5. battery works for 15 hrs approx. I charge my phone twice in 25 hrs as i am hooked on to it a lot with Wifi/3G. 6. Best when used with 3G.  You can go ahead to buy this phone as the prices are less now after iPhone 6 launch. Do like review to help others.
992	Mandeep kumar Behera	Jan 20, 2015	Yes	That's Good Stuff	I got my iphone within a week from snapdeal. I think it could be faster as i live in mumbai. Otherwise the iphone was safely delivered and the best thing, in snapdeal i got it for the lowest price.
993	Nishu	Jan 20, 2015	Yes	Nice phone	It's very good phone..
994	VIRAL KOTAK	Jan 20, 2015	Yes	Perfect. It doesn't get any better	NICE DEAL BEST RATE FROM SNAPDEAL
995	yaaagy	Jan 20, 2015	Yes	Excellent Product and Seller	Well I am really happy with the product. The Shipping was fast and seller was excellent, but i don't know it took its own time...or maybe i was too impatient.   Apple is the best. I love this color and updates and functionality are flawless :)
996	LAKSHMI NARAYANA	Jan 20, 2015	Yes	SUPERB PHONE	NO DOUBT ABOUT IT ITS IPHONE 5S ......SUPERB
997	Shail Thakur	Jan 20, 2015	No	Premium and Royal Feel	best looking mobile in market and have a class   The iPhone 5S: a phone that looks like the iPhone 5, but goes so much further under the hood. Is that going to be enough to impress the baying hordes?  We've been here before: the iPhone 'S' conundrum. The new phone comes along, taking the shell of the previous model, adds some new bits and pieces, and then claims to be an entirely new phone.  Which it is, of course. But also it isn't. Well, mostly is. To be sure, it's the kind of move that only Apple can pull off with any kind of conviction: the notion that it can take the same chassis, have a little tinker, throw in a new CPU, slightly better battery and camera, and call it an all-conquering device.  But then again, such is the clamour to know all about it, is that such a bad move? There are literally millions of people the world over who can't wait to see what the next handset from Apple will be, and there was no surprise with the iPhone 5S.  There are a few who question whether it's 'fair' to launch a phone and then append an 'S' to the same thing a year later - Apple's response would likely be that nobody is forcing you to buy the new hardware. And that's a fair point. Yes, this is a phone that bears far too many hallmarks of its predecessor. And yes, this is the third time Apple has done this.
998	hiren jotva	Jan 20, 2015	Yes	Nice experience...	It was smooth buying and experience with seller and snapdeal
999	Arvind	Jan 20, 2015	Yes	Excellent job by Snapdeal	I am satisfied with the services provided by Snapdeal. Furthermore the product is also upto my expectations and I am enjoying using the same. For my purchases in future, I am looking forward for services from Snapdeal
1000	swetha	Jan 20, 2015	Yes	good	not bad
1001	tanuj rai	Jan 16, 2015	Yes	Perfect. It doesn't get any better	i am a regular and satisfied customer of snap-deal, this is my 2nd iPhone which i purchased from this site, i am happy with the products and services it provides and  will look forward with more offers and deals... my first choice........
1002	Daniel Justus	Jan 16, 2015	Yes	The Best Mobile	It does everything I needed from a mobile.  More than that!!! Best beast you can ever Hold!!!
1003	NAYAB KHAN	Jan 16, 2015	Yes	great deal on Sanpdeal thanks a lot	lowest price ! great deal on Sanpdeal thanks a lot
1004	Santo2015	Jan 16, 2015	Yes	Delighted with the experience	Everything is as mentioned and the best part is price of the product. Mobile app offers the best price, compared to any online store. Product is exactly same as we get in Apple store. Delighted with the experience.
1005	vipin	Jan 16, 2015	Yes	The iphone 5s	The only problem was waiting for it after ordering.
1006	Rakesh Goel	Jan 16, 2015	Yes	Original Product	Original Product at good price.
1007	Guest	Jan 16, 2015	Yes	User Friendly	The phone was delivered within the promised time. Also the package was well packed ensuring no damage to the contents. iPhone is undoubtedly one of the most user friendly phones as well as reliable. It is backed with excellent after sales promise.
1008	Vaibhav Jindal	Jan 16, 2015	Yes	Perfect. It doesn't get any better	Undoubtedly most Awesome Phone and iPhone...
1009	runner	Jan 16, 2015	Yes	really I liked this iphone 5s	Very good. . & perfect
1010	Sonam	Jan 16, 2015	Yes	its classy	Using iPhone series for the 1st time quite kool kinda thing :)
1011	nik	Jan 12, 2015	Yes	dont browseany other e commerce site ...	THE BEST U CAN GET INTERMS OF PRICE AND QUALITY...DELIVERY HAS ALSO IMPROVED A LOT!!!
1012	Dhaval	Jan 12, 2015	Yes	Cheapest amongst all online sellers	i am happy with the price which is offered by snapdeal They were cheapest amongst all online sellers  Just delivery took a little long  In city of baroda where other sellers provide fast delivery service, snapdeal took almost a week to deliver the product
1013	Lalit	Jan 12, 2015	Yes	its soo good	I bought it from Snapdeal at lowest price in market :) :) :)
1014	Falguni	Jan 12, 2015	Yes	ITS REALLY NICE 1	battery of dis phone is better then other iPhone
1015	Harekrushna Avaiya	Jan 12, 2015	Yes	it is fantastic	Attractive look.
1016	rajiv	Jan 12, 2015	Yes	awesome	Great mobile
1017	shilpa	Jan 12, 2015	Yes	best	I am having this phone and its awsumn
1018	Naveen	Jan 12, 2015	Yes	I recommend a buy	Product is Good, delivered as promised.
1019	Karthikeyan	Jan 12, 2015	Yes	Awesome	Nice packing, quality in product delivery and recent manufacturing date so happy
1020	sud	Jan 12, 2015	Yes	its fine	ok
1021	Chetan Rajpurohit	Jan 08, 2015	Yes	Perfect. It doesn't get any better	Nice Product... Delivered in time.. Thanks Snapdeal.
1022	KUNAL	Jan 08, 2015	Yes	Awesome phone... U'll definitely luv it	If you are getting confused whether to go for android or iOS... Then I would recommend u to go for iOS... 5 stars for its user interface... Its very simple, even the people who are new to smartphones will find it easy to operate... Secondly, it will never hang or freeze... Loudspeaker quality is awesome... Camera is beyond comparison... The design is eye catching, compact and durable... Display is unquestionable...  Yet if you want to store HD movies or want to store large files in it then you may have to opt for 32gb or 64gb but if you are a decent user u can go for 16 gb, it will be more than enough... Battery life is average... Fingerprint sensor works flawlessly... Headphones quality is above average... FM radio is absent... Calling quality is very good...
1023	Wassy	Jan 08, 2015	Yes	excellent	Good product in good price
1024	Guest	Jan 08, 2015	Yes	Excellent	Very good piece
1025	karthik	Jan 08, 2015	Yes	I would buy this product again and again	Product is very Good. And they delivered in time.Cost is very reasonable compare to all other sites. I got this Apple iPhone 5S 16 GB with reasonable price. I love snap deal for giving good product with less price. I Will buy again and again in snapdeal. I ordered other products also. Quality is very Good. overall I can give five out of five rating for this product.Buy this in snapdeal and enjoy it.
1026	Sumit	Jan 08, 2015	Yes	Apple i phone 5 s	this is nyc phone and fast delivery by snapdeal with warranty
1027	Sandeep	Jan 08, 2015	No	Awesome product	I ordered it on 31st December around 11 am and received it in the morning of 1st January. Delivery time cant get better than this. Phone is super cool on all the aspects build,performance,display. If you are thinking about it just go for it. Good Product. Thanks for making my new year a special one Snapdeal. Cheers... HAPPY NEW YEAR!!!!
1028	Manisha	Jan 08, 2015	No	Its good	its good phone but still screen size they have to improve.
1029	Pix	Jan 08, 2015	Yes	Great Value fpr Money	Nice loved a lot
1030	rakesh	Jan 08, 2015	Yes	Perfect. It doesn't get any better	i got good product . its working fine.
1031	Kshitij	Dec 31, 2014	Yes	Good experience.	I feel I have really snapped a deal. Thanks.
1032	Venky's	Dec 31, 2014	Yes	best i bought in snapdeal,	no issues- best price so far...
1033	mukilan	Dec 31, 2014	Yes	Iphone 5s grey good product	About phone product is fine..but sometime device getting heat during enable internet.
1034	Rockstar	Dec 31, 2014	Yes	Good but very costly	Phone is good S per brand repo. But yes it's too much costly.
1035	jj34	Dec 31, 2014	Yes	Good Product!!	Product is good
1036	Paddy	Dec 31, 2014	Yes	Knock knock Apple i phone at your door	Snapdeal delivery is perfect. The product which came to my place is absolutely with a high technology. Being a high range product Snapdeal delivered with due care and with resposibility. I received the same with a good packing and untouched. Thank you again for my high tech Apple iphone 5S Gold (16 GB) delivery with a cheaper rate than the Market.
1037	rajat	Dec 31, 2014	Yes	i phone 6s	great price with great comfort
1038	Revathi	Dec 31, 2014	Yes	Iphone 5s sapce grey	Compact, Easy to use. Very secured with Finger print access.
1039	Bharath	Dec 31, 2014	Yes	Got this product with unmatched price..	None in the market offered this product at such low price.. I'm really very happy and satisfied with the product. THANK YOU SNAPDEAL..
1040	Rafique	Dec 31, 2014	Yes	Best iPhone till date (Dec 2014).	This phone is just awesome.  Look is a lot better than the latest iPhone 6.
1041	Udaynag	Dec 26, 2014	Yes	Perfect delivery	Thank you snap deal... Perfect shipping schedule in time
1042	aouka	Dec 26, 2014	No	amazing elegant and stylish, Very compac	Iphone 5s im using since 4 months and its its buttery smootch no lag no issues every game run on it without any issue or lag as on android. Fingerprint scanner is the best thing very accurate and secure and works like a charm samsung cant meet this level even in the coming years. This is for those who travel and want compact phone very amazing it just dissolves in ur pocket when ur driving or in gym fabulous.
1043	mtm	Dec 26, 2014	Yes	good	Iphone is Iphone
1044	Gaurav	Dec 26, 2014	Yes	Nice Expirience	Nice experience with Snapdeal, on time delivery of iphone 5s. Although this was my first purchase on Snapdeal but it was completely satisfactory. The online tracker was really helpful which tells you the complete status of your delivery even on SMS. Good one
1045	Vinay	Dec 26, 2014	Yes	Excellent phone n snpdl service	Got the product in 4 days after ordering n packing was awesome.phone was in seal pack box.exellent phone light weight high performance. Overall good service by snapdeal n got the best phone 
1046	Ashwin	Dec 26, 2014	Yes	iPhone 5s snapdeal experience.	Received sealed unused and was not activated before. Once the device is booted it got registered and has 1 year warranty.  No issues what so ever, great phone. Delivery was bit slow, it took almost a week to get delivered.
1047	Kaushik kumar	Dec 26, 2014	Yes	iphone 5s review	Overall a happy customer with this product
1048	Alvio	Dec 26, 2014	Yes	Amazing	The delivery was done in 2 days. Super fast service. N the iphone, of course mind blowing!
1049	Chandan	Dec 26, 2014	Yes	Good	Perfect
1050	Ndev	Dec 26, 2014	Yes	Superb Prod	Delivered right on time. Great service. Three cheers.
1051	kannu	Dec 23, 2014	Yes	owsm	nice service
1052	jithu	Dec 23, 2014	Yes	Superb product with 100% satisfaction	Snapdeal always retain its no1 position for its quality and price I will buy more products only from snap deal
1053	kyran	Dec 23, 2014	Yes	iPhone gets better	just awesome!!!!
1054	mgk	Dec 23, 2014	Yes	buying it second time.	Awsum
1055	shubham	Dec 23, 2014	Yes	Product is awsum 100% gunien	Bst product must buy wd snapdeal
1056	Chandu	Dec 23, 2014	Yes	very good product	apple is always best
1057	manish	Dec 23, 2014	Yes	Perfect. It doesn't get any better	loveing it
1058	Arjit Bhargava	Dec 23, 2014	Yes	Good phone... Delivered before time	Snapdeal delivered before time, was packed really well.. All in all happy with the transaction
1059	Anand	Dec 23, 2014	Yes	Good	Good service
1060	abhinav singh	Dec 23, 2014	Yes	Perfect. It doesn't get any better	its been a good deal ...by purchasing an apple iphone 5s by snapdeal...thanx to snap......
1061	Rave	Dec 18, 2014	Yes	East or West, Apple is THE BEST!!	Awesome product! Perfect size for a human hand. Easy navigation! Amazing apps...Quality of display iis remarkable. Crystal clear voice. Phenomenal camera. Great value for purchase from Snapdeal! Kudos team
1062	Amey	Dec 18, 2014	Yes	Perfect	The iPhone which I recieced is a Genuine product, happy with the quick delivery! Snap deal can be trusted !! I am happy with the product ! Thank you snapdeal!
1063	Ammy	Dec 18, 2014	Yes	Awesome	4 days late delivery but the product is genuine....nd i am very much satisfied buying new iphone from snapdeal...lv my iphone nd love snapdeal ❤️
1064	Pavan	Dec 18, 2014	Yes	Excellent product	Excellent product with excellent price
1065	Abu	Dec 18, 2014	Yes	Awesome product	Best phone ever
1066	Paa	Dec 18, 2014	Yes	Quick delivery	Ordered phone on Sunday evening and got the phone on Tuesday morning itself. Phone was sames advertised i.e. Apple India 1 year warranty (Genuine new product) with all accessories and 6k cheaper than the current market rate. Snapdeal you rock!
1067	S M	Dec 18, 2014	No	awesome phone	the phone is just amazing and working of this phone is very fast......                                          it is the most secure phone i have ever seen
1068	Pankaj	Dec 18, 2014	Yes	Good  Product	No issue with the  delivered product
1069	TUSKEE	Dec 18, 2014	Yes	Very Late Delivery.	1 Seller has not the product then Sanpdeal ordered 2 seller. In this process I got late delivery.
1070	raj	Dec 18, 2014	Yes	its awesome	It's so compact and light weight, its design is also good.features are also good.i like it
1071	UVL	Dec 10, 2014	Yes	WORLDS BEST PHONE	iPhone is the most sensible phone out there in the market. Love it.  Quick delivery from snapdeal and new genuine sealed packed product.
1072	Manoj Kakkar	Dec 10, 2014	Yes	Apple iPhone 5s	Worth having the Apple 5s phone,  this makes easy your personal and professional life
1073	Soumyajit	Dec 10, 2014	Yes	The Beauty	Awesome mobile, looking is spellbound sexy. light weight with very good sound quality. My dream comes true after purchasing this mobile. And important thing is apple security. Others mobile companies are much more left behind from apple. Thnks snapdeal and apple for gifting me such a beauty
1074	mann	Dec 10, 2014	Yes	Fast delivery & good quality product	My 1st iPhone. The phone is very good in design  & look. Os is little bit difficult to understand initially (as used to Android)slowly getting hang of it. Touch & feel is great, battery is excellent. A bit expensive but finally worth it.
1075	Solomon	Dec 10, 2014	Yes	Apple Iphone 5S	I have got my Phone less than 5 days and with great price. Way to go Snapdeal. Lightweight and good picture quality. Basically I am Samsung fan, now completely changed to Apple fan forever.
1076	jain.poonamchand	Dec 10, 2014	Yes	suberb	Very good
1077	Ghazali	Dec 10, 2014	Yes	Delivwry partners are awwful	The looks awesome no doubt,  Dint get the screen protector with the phone though ots expensive phone disappointed. Snapdeal should have provided screen protectors. Delivery very bad, I receives the phone after 1 week and aftwr chasing my order with courier company.  The phone and design has no match but battery life is not last longer, the backup is 1day if you dont use the phone alot  Finally got the phone which is working fine
1078	zeal to apple	Dec 10, 2014	Yes	Very Nice one	iphone 5s is very good. With heavy applications running, gets little bit heated up. Battery backup is poor. Need to charge everyday.  Rest are best
1079	vivek	Dec 10, 2014	Yes	nice one	good
1080	Akhil	Dec 10, 2014	Yes	Super product.......!!!!!!!!!!	No problem at all.super piece. I have brought one canon 60d camera in snapdeal amonth before It is also asuper product.no problem at all.
1081	nick	Dec 02, 2014	No	very good product	Quite nice phone. Performs all the operations very fast. It is much ahead of the current competition present in the market.
1082	biju	Dec 02, 2014	No	nice	wow. nice offer. i would like to snapdeal
1083	shubham khetan	Dec 02, 2014	Yes	awesome	the product is just awesome with no faults and in completely sealed pack
1084	g r p	Dec 02, 2014	Yes	awsome	very good online shop of your company . only problem of delivery time.
1085	Love Guru	Dec 02, 2014	Yes	Apple iphone 5S Space Grey	I bought my first Smartphone from Snapdeal and we can trust Snapdeal when we plan to spend huge amount. Also i got my phone within 2 days,it was Awesome..!! Way to go Snapdeal...I will be back..
1086	Dinesh	Dec 02, 2014	Yes	Authentic and original product received	Product was authentic n original. But the product was not received on the time given.
1087	monu	Dec 02, 2014	Yes	great	I m happy with ur service
1088	rishi	Dec 02, 2014	Yes	i phone worlds best mobile	i got from this snapdeal  and i love this product price cheapest  thankx for this product
1089	nj	Dec 02, 2014	Yes	best phon ever	spcl 1
1090	Dhrumil	Dec 02, 2014	Yes	brilliant phn,average snapdeal	Good price Average delivery(compare to others) But Bill given by you do not have any IMEI info,Bill must have IMEI no.
1091	Raj	Nov 22, 2014	Yes	Mast	No comment
1092	Anode kibela	Nov 22, 2014	Yes	nice product	the product was the exactly want i wanted since long time ago and manage to have it i would hardly recommend my friends to purchase the product cause i havent find any default from the product till now and now its only about the space matters.
1093	Garudaz	Nov 22, 2014	Yes	Thanks to Snapdeal	Product delivered as mentioned on the estimated date (7 days). Box was packed tightly, Box edges got smashed heavily, but iphone box was safe. Invoice came without imei/s.no called up customer care and they sent invoice after 10 days  Waiting for my cashback points on my debit card which will take about 2.5 months.  It is original imported for India.  (Moving from andriod, I miss the back button :( )
1094	Prassy	Nov 22, 2014	Yes	Awesome phone and good price!	Completely satisfied with the purchase on the terms of sale, delivery, quality of product etc., Only con is the battery life - requires frequent charging esp. if on data. Remember to add a power bank to your accessories if you are a frequent commuter or traveler - you can run out of breath on short notice!
1095	Yavar Ehsan	Nov 22, 2014	No	That's Good Stuff	Satisfied.
1096	Lalu	Nov 22, 2014	Yes	Emi options to be review	Hi Team,  I had made an purchase of I phone 5s from snap deal and payment for the same was made by my credit card thru emi, but still that payment is not getting reflected in my statement.   Not I am getting any update from the bank.  Would be great if you can help me out.
1097	gowti	Nov 22, 2014	No	good phone.....	however it is better than iphone 6..... it is also durable than any other models...
1098	Avi	Nov 22, 2014	Yes	Beautiful art!	iPhone 5S sure is a beautiful art, and there have been no issues so far with its performance. Thanks to the seller for delivering the genuine product.  Snapdeal's inability to deliver the products quickly is what costs them one or two stars with every review of mine. Change the courier company you are tied with, and I will make lot many purchases here!
1099	Nipon	Nov 22, 2014	Yes	Very Nice Service	Sanpdeal Really Awesome Service
1100	niju	Nov 22, 2014	Yes	amazingly super	Original product....believe snapdeal....
1101	Rasis	Nov 10, 2014	Yes	Happy	It's eazy bad safe with snap deal...... Thank u team....
1102	Varun Manjunath	Nov 10, 2014	No	Perfect. It doesn't get any better	amazingly great
1103	mani	Nov 10, 2014	No	apple is always different	apple always differnt so dont go away
1104	Piyusha	Nov 10, 2014	No	That's Good Stuff	Its a wonderful phone for a person who is into production. I loved the screen. It fits perfect in my hand as I was not looking for a big hammer sized phones. I loved the sound quality and the camera feature is equally fantastic.
1105	Abhay Mishra	Nov 10, 2014	Yes	Perfect	Apple can be trusted blindly coz of this only. satisfied
1106	ROnne	Nov 10, 2014	Yes	sleek product	iPhone known for their brand, product built as per expectation, addiction for a newbie to Apple.... loving it
1107	Viabhav Vora	Nov 10, 2014	No	awesomeness	Perfect Service by snapdeal and the seller. Very satisfied
1108	CHINTAN MEWADA	Nov 10, 2014	No	Perfect. It doesn't get any better	its best product :-) 100% genuine product & with genuine warranty :-) aswm ;-) from my side buy it & enjoy with secure feel
1109	Keerthi	Nov 10, 2014	No	I want info about warranty of Iphone 5s	In Description they didn't tell about warranty so some one tell me about this ?
1110	ankit	Nov 10, 2014	Yes	Worst courierervrce and customer support	Product is good but never ever buy from Snapdeal there customer service there courier service are worst better but from some other site pay 100rs extra and get your product fast and better customer support
1111	Jitu	Oct 26, 2014	Yes	I would bye this product again	good condition and snepdeel service very faster
1112	akshay	Oct 26, 2014	No	That's Good Stuff	i was searching and comparison site for an iphone 5s with discount price snapdeal give me a best deal other than shopping sites.
1113	Sagar	Oct 26, 2014	Yes	Product is Simply Awesome	Awesome phone but little scrathes on the center body of the phone
1114	Amar Kant	Oct 26, 2014	Yes	Awesome Phone	I got it in the best price available till date. The phone is awesome as it is "Apple". Just go for it .
1115	Neil	Oct 26, 2014	Yes	iPhone 5S	Space Grey looks great and is not as common as the white. Snapdeal experience was hassle free and the phone is 100% original. Rather get this than the iPhone 6 as the new iPhones look more like a Samsung piece.
1116	kalyan	Oct 26, 2014	Yes	iPhone 5S	Delivered before the mentioned delivery date during purchase. Good competitive pricing by Snapdeal.
1117	VSR	Oct 26, 2014	Yes	Nice Phone	Excellent Phone.
1118	Rinku	Oct 26, 2014	Yes	Best deal Snapdeal - Best Phone too :)	You can blindly buy this on Snapdeal..
1119	jacky	Oct 26, 2014	Yes	Good Product	good one
1120	anuj	Oct 26, 2014	No	That's Good Stuff	i find phone was delivered on time and in good condition . good deal  , best price   I find better than other portal
1121	Naz	Oct 06, 2014	Yes	Packaging was pathetic	The phone is awesome no wonder but the packaging was pathetic. The iPhone box was just kept inside a Snapdeal cardboard box that's it. I wonder how it came safely from Delhi.
1122	Siddhant	Oct 06, 2014	Yes	Worth Every Penny!	Grab the Deals! its the best.. its apple..
1123	chandresh ahir	Oct 06, 2014	No	Perfect. It doesn't get any better	APPLE...... JUST NAME IS ENOUGH. IPHONE 5S IS THE BEST DEVICE EVER... JUST GO FOR IT U NEVER GONNA DISAPOINT
1124	Rahul3445	Oct 06, 2014	Yes	Excellent	Excellent phone,this is my first iphone so happy and excited. ios8 is also great. It is absolutely value for money. The beat part is it Play games without lagging.
1125	Nitin	Oct 06, 2014	Yes	Excellent fr0m snapdeal	got the mobile in excellent packaging and excellent condition
1126	MANU MURALIDHARAN NIRMALA	Oct 06, 2014	No	Perfect. It doesn't get any better	Its Fantastic.
1127	pankaj	Oct 06, 2014	Yes	great experience	Great quality just hope problem will not occur in future too. And great price comparitive to otther online sellers
1128	shiva	Oct 06, 2014	No	APPLE PHONE	SUPERB PHONE. AS THIS FROM APPLE.
1129	ashu	Oct 06, 2014	Yes	great product	i m happy with the device great product
