Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
89	lucky	Jan 13, 2016	Yes	awesome from snapdeal	genuine product and delivery so fast from snapdeal. I am very happy
90	Raj	Jan 13, 2016	Yes	Excellent phone	It was well packed and delivered within a short span of time
91	suresh	Dec 31, 2015	Yes	Good Product	Delivery time was bit more. Otherwise, product has been good after 1 year.
92	Prashant	Dec 31, 2015	Yes	Apple's iPhone always smooth	Apple's iPhone always smooth, lag free, free from any kinds of customization.
93	saba wasim	Dec 31, 2015	Yes	iPhone6 = Iphone 5s having a large screen!	Nothing to say, Title is enough.
94	AMS	Dec 31, 2015	Yes	iphone 6 16	Snapdeal delivers products on time and perfect in all respect
95	ravi	Dec 31, 2015	Yes	Competitive Price	Good Price but when you go for servicing in warranty period the bills are not accepted since no product serial number and proper TIN number of the seller is not available. Also they simply rejecting due to online purchase.
96	jigs	Dec 31, 2015	Yes	received on time	first iPhone online order... great product
97	Ankit	Dec 31, 2015	Yes	Awesome Product	Good in quality, best phone ever. Awesome deal with the company. Best recommended site.
98	Ch&	Dec 31, 2015	Yes	Great Phone @ Best price	I ordered this my phone online first time and I am pretty much satisfied with the phone and delivery by Snap Deal. Its the original iPhone 6 which is available in market off line also and also have the same WARRANTY from Apple Store. Thanks Snap deal.
99	David	Dec 31, 2015	Yes	iPhone 6 review	This is my first product brought from Apple . It is very amazing and looking great  both in performance and as well as in design . And awesome delivery by snap deal
100	Guest	Dec 31, 2015	Yes	Great phone...	After using iphone, you won't try any other mobile
101	R.P	Dec 13, 2015	Yes	would recommend	The product is good and it was fast delivery
102	Prashanth	Dec 13, 2015	Yes	Easy business	Timely deliver...No hassles faced.  Good business.
103	Srikanth	Dec 13, 2015	Yes	Product with reasonable discount	Received the product in  good condition, very satisfied with the service and product
104	Nimit	Dec 13, 2015	Yes	Good phone	The price is higher compare to close competitors, but you are paying here for the brand.
105	ron	Dec 13, 2015	Yes	Good Experience	Good experience buying this phone on Snapdeal  thanks. Got at the lowest price across all sites.  Overall a good one.  Loved the shopping experience
106	Sree	Dec 13, 2015	Yes	Best offer ever	This is one of the best offers I got from Snapdeal. I could save a lot. Also got the mobile delivered in time ,nicely packed. Thank uou for the good service.
107	Sanjay	Dec 13, 2015	Yes	Apple iPhone 6	Hi friends. I was not sure about online purchase of apple iPhone due to some assumptions about warranty and product quality. However when I saw the clear warranty term in snapdeal and 100 percent  quality assurance , I quickly decided to order one ..  Price was cheaper as compared to other portals and local shops.  Ordering process was seamless -5 out of 5.  Payment and acknowledgement - great without any issue.  Delivery of equipment-  before schedule.. I was surprised to see the very quick response and delivery from Hyderabad to mumbai.  Packing and product - very good. I got the best deal.  Thanks a ton for the service. Keep it up.
108	ashish.agrawal123	Dec 13, 2015	Yes	Excellent deliver time	Thank u snapdeal.. i m so happy to shop with u. And what can i say about i phone 6 every body know about that.. so thanks again to snapdeal for faster delivery
109	Ayush	Dec 13, 2015	Yes	Have no words	It is my first iPhone and I was worrying to order online but when I received the phone i was having no words. Delivered fast and was well packed. So I just loved it. Thank you for making my first purchase of iPhone so awesome.
110	JAKUMAR	Dec 13, 2015	Yes	I PHONE 6 16 GB IS BEST PHONE	THE SELLER IS EXCELLENT  WITH PERFECT SERVICES ,  NO ISSUE WE RECOMMITTED THIS SELLER IS PERFECT BEST & VERY NICE
111	Raghav bansal	Nov 30, 2015	Yes	I am happy to buy this product	As i saw on website i like this product by prize and by wareenty thus i buy this apple I6 handset delivery of this product was also gud i short i am happy with dis product and am giving it 5 stars
112	ankit	Nov 30, 2015	Yes	superb service n fast	order delever so fast and product is origin and satisfactry  best service n seller is accurate about the product packeging
113	raj	Nov 30, 2015	Yes	Good product	This is my first android device and I had a thrill in using this device. Good job in making this masterpiece. Pros: Touch is great, nice looks, very fast and no lags, headphone provided is great, very nice display, clear and crisp Cons: Battery backup is poor, speaker not too loud, installed apps are not of great use, quite heavy (personal opinion) Overall: I am happy with the device and I think it is a great smartphone and people should really buy it rather than buying a high end smartphone like Samsung or some others which offer similar features for high prices. If you are on minimal budget 10k - 15k then go for this. If you are concerned about the brand and
114	Aditya	Nov 30, 2015	Yes	Soo good snapdeal	Got my iphone delivered in just 2 days. Excellent delivery.got great assistance by the snapdeal representatives. Thumbs up
115	Balwan Yadav	Nov 30, 2015	Yes	Awesome Service	the product is genuine and Snapdeal deliver the product next day fast service given by snapdeal really happy with the product
116	Karan20031	Nov 30, 2015	Yes	IPHONE 16GB	Bought the Iphone 6 16gb a few months back and m very happy with the product and the quality of the phone. They couriered it just on the perfect day and made my day even better. Kudos to the seller and Snapdeal
117	ms	Nov 30, 2015	Yes	Gud product on gud price	I really love the iPhone 6.I got the original product on the very gud price lesser than the market big thanks to snapdeal people for delivery me the phone
118	Neil	Nov 30, 2015	Yes	An Amazing piece	Apple iPhone is never a disappointment. I would request snapdeal if you add gift wrapping at no cost.
119	vikas	Nov 30, 2015	Yes	i phone 6	The product  i recieved  was absolutely fine and well packed.
120	Vijay Kumar Srivastava	Nov 30, 2015	Yes	When it is Apple, you are sure	No doubt about apple products. Service of Snapdeal was prompt and efficient in this order
121	raj	Nov 24, 2015	Yes	iphone 6	Gud service...get in good condition as I arequired.
122	Praveenray	Nov 24, 2015	Yes	Just awesome	Cons nothing at all you got enough dough just go for it thats it
123	BM	Nov 24, 2015	Yes	Bhavya	Disappointing service by snapdeal. Not satisfied
124	kuchbhibhejo	Nov 24, 2015	Yes	Superb	Do not compare with any other product. Thumps up to iPhone6 and Snapdeal. Gr8 product from Apple and gr8 service by snapdeal.
125	Neha	Nov 24, 2015	Yes	Amazing Experience	I so long wanted to grab iPhone 6 but half a lakh for a phone seemed unworthy till I got this deal with whooping 12K off.The phone is amazing especially if you work with emails a lot. Most importantly  the battery gets charged super quick and lasts me more than a day which is such a relief over my last android phone. Camera quality is another thing that will amaze you. This automatically improvise FaceTime or Skype for you. You will also reach for your DSLR much lesser now. The size of the phone also makes to its advantage I wonder how big iPhone 6 Plus must be if this is so large in size. It is sleek and beautiful looking. Overall a great experience so far and as they say if you do not have an iPhone you do not have an iPhone and now I have a good one.
126	Arvind	Nov 24, 2015	Yes	Awesome Phone	i switched from andro to ios .  m loving it ! Thanks SD
127	Jiy	Nov 24, 2015	Yes	Ok nice	Good service with timelydelivery nd product in good lcondition
128	joseph	Nov 24, 2015	Yes	Very Perfect Product and Delivery	I received the product on time and it works like a charm!! Keep up the great work Mr.Seller
129	Piyush Lakhani	Nov 24, 2015	Yes	Awesome phone in this price range	Touch is great, nice looks, very fast and no lags, headphone provided is great, very nice display, clear and crisp. i  am happy with the device and I think it is a great smartphone and people should really.
130	Aliyah	Nov 24, 2015	Yes	Amazing	Got my parcel really quickly, it was packed nicely and everything was intact. I was a bit apprehensive about ordering a phone online, but after getting such a good deal and great service i am completely satisfied
131	abhi	Nov 22, 2015	Yes	perfect	very good in terms of service and deliver
132	Singh	Nov 22, 2015	Yes	Ausum  product  , great service  by  snap deal	Ausum  service  provided  by snap  deal. Delivery on  time
133	Prasanth Chinja	Nov 22, 2015	Yes	Superb phone at great place	I ordered on 16th nov and got it on 20th nov. In TN we are facing some heavy rainfall and city full of flood.. Even though snapdeal shipped the product at right time. Thanks for the courier team... Packaged very good within the box.. The phone is awesome, very sleek and good.. Thanks to snapdeal... :)
134	Himanshu chopra	Nov 22, 2015	Yes	It was too good	I really liked the product. All of my needs were satisfied. Quality was superfine
135	Raj	Nov 22, 2015	Yes	Awesome Mobile	I just love it. After using this phone i understand why the peoples are crrzy about Apple IPhone.
136	vishu	Nov 22, 2015	Yes	iphone6	i m happy with this model with lowest price
137	P S Bajwa	Nov 22, 2015	Yes	Perfect	I was earlier using an iPhone 5 and after jumping to this iPhone 6 I see a big difference and that mainly in the battery life. This iPhone 6 makes 1 and a half day even with games and web surfing. Thanks to the seller for quick and genuine delivery of this product. I am really happy with tis product. Pros 1. Awesome looks 2. Good battery life  3. Speaker s quality is commendable  4. Great camera  5. Experiencing no issues with any hardware and no glitches in the software part also No Cons Thanks snapdeal for your genuine services
138	My Apple i6	Nov 22, 2015	Yes	My i phone 6	This was a great experience ...Though it was raining terribly in Chennai I got the i phone 6 delivered perfectly.   Awesome job   Thanks a lot to snap deal.
139	vatan	Nov 22, 2015	Yes	satisfied with snapdeal	Hi. I have recently purchased a i phone 6 16gb from snapdeal. Im really happy to purchase from snapdeal. Because of their timely delivery and the product staisfation level. I got the 100 percent orignal and genuine product.  Thanks snapdeal for making my purchase happy. And very soon i will come again to buy from snapdeal.
140	Chugh	Nov 22, 2015	Yes	Valid warranty. Nice phone. Sub-par service by Snapdeal.	Not reviewing the phone here, as most of you would already know about it. I will try to clear some doubts here. Most people are sceptical of online purchases when it comes to Apple products. I've previously bought an iPhone (4S) from an authorized retailer + an ipod shuffle. I bought this phone near Diwali this year. Seller was H.K international.  My initial ordered was cancelled because it was out of stock with the first seller. Snapdeal transferred it to another Seller and absorbed the price. End Reslut: Delivery dates changed by 5 days. Delivery was within the revised promised dates - despite all my attempts to get it earlier (connected with Snapdeal several times). I must say that Snapdeal needs to work on logistics + service delivery. This is not to say their service is bad, its just worse than other new players (and yeah, you dont actually get a resolution unless you speak to the supervisors at the service desk, their juniors can ONLY share information, and nothing else).  Now to the phone, 1. Apple site says warranty for this phone is valid. Right from my date of purchase. 2. Phone is an Indian unit. Imported by Apple in India. 3. Phone was manufactured and imported in July. I bought it in the next 3 months. 4. Just for the sake of it, I called up Apple customer service and told them that I have doubts on my phones display. Told them I see it flicker sometimes. They asked me details and told me that I can take it to any Apple service centre - phone is covered under warranty. So I think, Warranty has no issues. (Off topic: One of the best customer service centre I've called - even better than Amazon - formal, yet friendly tones, they even asked me for my contact in case the call drops).   Reducing 1 star for the sub-par service by Snapdeal. I gave them an opportunity to shine, a moment of truth. They could've delivered it to me before time, did not. Painful because I have options. More biased towards Amazon after this incident. I still make small purchases on Snapdeal, but I know they wouldnt go an extra mile for me.
141	Abdul Mujeeb	Nov 19, 2015	Yes	Awesome Product!!	This is Apple product after all.. needs no introduction or review... love snapdeal's service quality and prices... loving the phone so far with absolutely no issues!!!
142	Nishant	Nov 19, 2015	Yes	Awesome phone.	Best price. Best delivery team. Got in just 3 days. Keep it up snapdeal.
143	Darsh Marathe	Nov 19, 2015	Yes	No word to describe APPLE IPHONE 6!!!!!	I have no words to describe how awesome to own an APPLE IPHONE 6...... Just can say go for it without thinking .... Sexy looks ,awesome performance and what a camera......WOW!!!!!!! It's like dream come true to own first apple iphone !!!!!!  I was worried coz i was turning from android user to ios user for first time... But snapdeal delivered me original APPLE product.... Feels awesome to own iphone 6!!!!!
144	Rathore	Nov 19, 2015	Yes	Awesome	It works awesome.I really appriciat the work of snapdeal and its co-operatives.
145	Kamal	Nov 19, 2015	Yes	I phone 6  16GB  good phone	phone are very good.this phone feature are very awesome
146	sunny	Nov 19, 2015	Yes	iphone 6	very good product from house of apple best phone ever
147	vicky	Nov 19, 2015	Yes	Very good	the phone is very good. and delivery with in a time.
148	Mili	Nov 19, 2015	Yes	Iphone 6 review	It is excatly like the one purchased from i store den y pay more der perfect quality and in time delivery i m happy about my purchase of 2 iphone 6 from snapdeal
149	Y.Jagait	Nov 19, 2015	Yes	Very Good Deal	Good phone and at very good Price. Quick dispatch and Delivery. Thanks
150	prateek	Nov 19, 2015	Yes	perfect service	The service is very good phone was delivered on time and safely
151	RR	Nov 16, 2015	Yes	Apple fan :)	Awesome, love my new iPhone.... no issues so far.
152	Arpit jain	Nov 16, 2015	Yes	Superb product but poor service from snapdeal	I ordered this product on 13th oct and as per snapdeal commitment i will be getting this on 18th nov but i got this on 10th nov after soo many reminders to ceo and cs manager. Product is superb but i am very disappointed with snapdeal services.
